,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
4586,04Ybp,r1b2rk1/1pp2pp1/p2bp2p/3P4/3qQ3/P1NB2P1/1PP2PP1/R3K2R b KQ - 2 14,d4f6 e4h7,658,84,88,342,mate mateIn1 middlegame oneMove,https://lichess.org/Fw4YTHLL/black#27,Horwitz_Defense Horwitz_Defense_Other_variations
4587,04YqW,r1bq1rk1/pp2bppp/2n5/3pN3/3P1B2/3B2P1/PPP4P/R2Q1RK1 w - - 2 14,d3h7 g8h7 d1h5 h7g8 e5c6 b7c6,1308,79,81,85,advantage hangingPiece long opening,https://lichess.org/9ULu9KV9#26,Kings_Gambit_Accepted Kings_Gambit_Accepted_Cunningham_Defense
4588,04Yy8,1r1q1r2/p1k2pR1/3p3p/2pQ4/2P2N1P/5P2/PP3P2/2K5 b - - 4 26,d8f6 f4e6 c7d7 e6f8 b8f8 d5b7,1817,92,82,32,advantage endgame long pin,https://lichess.org/rfi9LHVE/black#51,
4589,04Z1o,r2q2kQ/p2nb1p1/bp2p3/3pP1P1/5r2/2P5/PP3PP1/R3K2R b KQ - 1 18,g8f7 g5g6 f7g6 h8h5,1588,77,78,68,attraction mate mateIn2 middlegame short,https://lichess.org/uTfNngml/black#35,Indian_Defense Indian_Defense_London_System
4590,04Z1t,r4rk1/5pp1/8/1pp1P2p/5Q1P/qN4P1/2P5/1K1R3R w - - 0 28,f4c1 a3a2,872,76,100,813,mate mateIn1 middlegame oneMove,https://lichess.org/5SfFbeCu#54,
4591,04Z40,4r1k1/pp3ppp/8/3p4/3b1PP1/5Q1P/PP2r3/R1B4K w - - 1 27,a2a4 e2e1 h1h2 e8e2 h2g3 e1g1,2014,81,88,764,crushing endgame exposedKing long,https://lichess.org/8apDtCFN#52,
4592,04ZIs,4r3/ppR5/3P2pk/3N2p1/2Bb2n1/1P5P/P5P1/1R4K1 w - - 1 32,g1f1 g4h2,1386,74,93,2131,mate mateIn1 middlegame oneMove,https://lichess.org/oYX1AYgS#62,
4593,04ZQ9,6rk/3b1p1p/3ppPpQ/4b3/2PpP3/6N1/p1q2RPP/R5K1 b - - 1 30,d4d3 f2c2 e5a1 c2a2,1835,74,91,162,advantage middlegame short,https://lichess.org/bixpmM0h/black#59,
4594,04ZhH,4rrk1/6p1/p4p1p/1pNbp3/3P1q2/1PP4Q/P4PPP/2R1R1K1 w - - 0 25,c5d7 d5e6 h3e6 e8e6,1541,80,86,42,advantage middlegame short,https://lichess.org/JcHdgJq3#48,
4595,04ZiQ,8/pb2r2k/2n4p/1p3pp1/2p5/1PP2B2/P4PPP/R1BQq1K1 w - - 1 26,d1e1 e7e1,632,85,68,136,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/8dHk2FIP#50,
4596,04Zmz,5rk1/pp6/3pp1pp/8/3pPn2/3P2NQ/PPP2qPP/R6K w - - 6 24,h3h6 f2g2,765,77,100,253,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/0w83rcBK#46,
4597,04ZrX,3r4/1b4k1/p4q1p/1p1P1pp1/8/2P2Q2/2B2PPP/3R2K1 b - - 3 33,d8d5 d1d5 b7d5 f3d5,988,88,94,959,advantage endgame short,https://lichess.org/KERAcTOS/black#65,
4598,04Zsc,8/6p1/3p2kp/3P4/4P1P1/2b4P/2K5/8 b - - 0 49,g6f6 c2c3 f6e5 c3d3,1275,75,95,4012,crushing defensiveMove endgame hangingPiece short,https://lichess.org/89B5Xu0C/black#97,
4599,04Zsd,8/3k3p/4p1p1/3p1p2/8/1PrP4/P4PPP/3R2K1 w - - 0 27,d1d2 c3c1 d2d1 c1d1,599,87,63,58,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/FMa9tKuZ#52,
4600,04ZvH,r4rk1/ppp1q1p1/3nP3/3P3p/6n1/1BN2R2/PP4PK/R1BQ4 w - - 1 20,h2g1 e7h4 c1f4 f8f4,1552,75,72,440,advantage middlegame quietMove short,https://lichess.org/EbsAYvuj#38,
4601,04a4F,8/p7/5k1K/6pP/6P1/b4P2/3p4/3B4 w - - 0 47,f3f4 a3f8 h6h7 g5f4,1762,75,93,1710,bishopEndgame crushing endgame short,https://lichess.org/aaOq0IDz#92,
4602,04aHd,7k/6pp/5p2/3p1Q1P/4r3/8/1pqN4/1R5K b - - 0 45,c2d2 f5c8 e4e8 c8e8,992,91,82,92,backRankMate endgame mate mateIn2 short,https://lichess.org/hCneSJTk/black#89,
4603,04aK0,rBb1qrk1/pp2bppp/4p3/8/2B5/1QP5/PP3PPP/3RK1NR b K - 0 11,a8b8 c4b5 e8d8 d1d8,1290,78,93,4768,advantage master middlegame short trappedPiece,https://lichess.org/tPwwtaKz/black#21,Caro-Kann_Defense Caro-Kann_Defense_Accelerated_Panov_Attack
4604,04aKT,8/1k6/pp6/1PPp4/3P4/4K3/8/8 w - - 0 44,c5c6 b7c7 e3d2 a6b5,1150,84,73,166,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/eBliuLZl#86,
4605,04aQg,r5k1/3N1pp1/4p3/2P4p/8/4Q3/5Pq1/3RK3 w - - 2 38,d7e5 a8a2 d1d8 g8h7 d8d2 a2a1 e1e2 g2f1,2408,80,83,41,crushing endgame veryLong,https://lichess.org/MDy2x9hm#74,
4606,04aTA,r1b3k1/pp3pp1/8/2ppr1PQ/4pq2/2P5/PP2BP2/R3K1R1 b Q - 0 21,c8f5 g1h1 f7f6 h5h8 g8f7 h8a8,2066,74,85,93,advantage long middlegame quietMove skewer,https://lichess.org/kTFfnxGi/black#41,
4607,04aTi,5rk1/1p3ppp/5q2/4b3/Q4P2/6P1/PP3rBP/R1B4K w - - 0 24,f4e5 f2f1 g2f1 f6f1,1044,101,73,37,mate mateIn2 middlegame sacrifice short,https://lichess.org/Y9aE56bH#46,
4608,04aUC,1r1r3k/1R1b2p1/4pn1p/p6q/3p1P2/P2B2Q1/1P4PP/4BR1K w - - 1 27,e1a5 h5a5 b7b8 d8b8,2167,76,91,3092,crushing hangingPiece middlegame short,https://lichess.org/AvvGBwcc#52,
4609,04aWV,5rk1/5ppp/R7/3N4/1P1bP3/3P2KP/1r4P1/3R4 w - - 3 28,a6d6 d4e5 g3f3 e5d6,1057,76,95,13288,crushing endgame fork short,https://lichess.org/zlHdb50j#54,
4610,04aZd,3rr1k1/pp2np1p/1q4p1/2n5/6P1/1P2Q2P/P3NPB1/R2R2K1 b - - 4 22,b6c7 d1d8 e8d8 a1c1 b7b6 b3b4,1702,75,90,781,crushing long middlegame,https://lichess.org/cWnbAENZ/black#43,
4611,04aa4,2q2rk1/3b2b1/pr1p1np1/2pPp1Bp/2P1P3/2N3QP/1P2B1P1/R4RK1 b - - 4 22,b6b2 g5f6,1204,80,83,171,advantage middlegame oneMove,https://lichess.org/NlVzU5eI/black#43,
4612,04acU,1nr5/6k1/1R3p2/p2p4/2bP4/2P5/2B2KPP/8 b - - 3 31,b8d7 b6b7 c8b8 b7d7,1441,500,100,0,endgame equality pin short,https://lichess.org/uhSGnkyN/black#61,
4613,04ahy,3r3k/6pp/4Qp2/1Pq5/P7/1P1r1n2/5PPP/R1R3K1 w - - 3 34,g1h1 c5c1 a1c1 d3d1,1542,74,95,24680,crushing middlegame sacrifice short,https://lichess.org/7USOuzpx#66,
4614,04aiA,2r5/5p1p/p2q1kr1/3p4/Q3P3/5N2/P4PPP/3R2K1 b - - 0 30,d6f4 e4e5 f6g7 a4f4,1800,75,92,2348,crushing discoveredAttack endgame short,https://lichess.org/zAQWTw5A/black#59,
4615,04ajJ,r2qkb1r/1ppb1ppp/p2p4/3Nn3/2B1P3/2Q5/PPP2PPP/R1B1K2R w KQkq - 6 11,d5c7 d8c7 c4f7 e8d8 c1g5 d8c8,2012,77,74,68,advantage long opening,https://lichess.org/zQJubHWe#20,Philidor_Defense Philidor_Defense_Exchange_Variation
4616,04ao7,r2r4/2kb2pp/2pRp3/2N1p3/1p6/8/5PPP/3R2K1 w - - 0 24,d6d7 d8d7 d1d7 c7b6,966,79,68,78,crushing endgame short,https://lichess.org/reW4PGwg#46,
4617,04b3d,2r5/7R/1k1p4/2pB4/Pp2P3/1P2P1r1/6P1/6K1 b - - 2 48,c8c7 a4a5 b6a5 h7c7,1413,78,80,393,crushing deflection endgame short,https://lichess.org/H0tfXv3t/black#95,
4618,04b4p,rq4k1/5pp1/p3pb2/1p2P3/5B2/P4Q2/1P3PPP/3R2K1 b - - 0 23,f6e5 f4e5 b8e5 f3a8,1274,75,81,254,crushing endgame short,https://lichess.org/Ow998g4Q/black#45,
4619,04b9A,5bk1/6p1/P6p/2p4q/4pp2/NP4PP/1BPQnP1K/8 w - - 0 35,a6a7 f4g3 f2g3 h5f3 d2e1 f8d6 a7a8q g8h7 a8e4 f3e4,2449,85,91,305,crushing endgame veryLong,https://lichess.org/02p1Lqqw#68,
4620,04b9O,8/8/6p1/1p1K4/5k2/8/1PP5/8 w - - 1 42,b2b3 b5b4 d5d4 g6g5,2305,82,86,168,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/L0rAT3zM#82,
4621,04bA8,8/p5pp/P5p1/8/2pnk3/6P1/5P1P/1R3K2 w - - 2 35,b1b4 c4c3 f1e1 e4d3 b4b8 c3c2,2289,78,90,1517,advancedPawn crushing endgame long,https://lichess.org/XTVsooCx#68,
4622,04bAA,2rqkb1r/p2np3/3p2p1/3Q2Nn/1PP1P3/5P2/P6P/RN2K2R b KQk - 2 16,h5f4 d5f7,726,105,94,253,mate mateIn1 middlegame oneMove,https://lichess.org/iBjuNflc/black#31,Rat_Defense Rat_Defense_Spike_Attack
4623,04bCT,5R2/2k5/2p2P2/8/2P1K3/3P4/8/r7 w - - 3 51,f8e8 a1e1 e4f5 e1e8 f6f7 e8d8,2366,107,85,44,crushing endgame long rookEndgame skewer,https://lichess.org/1tWgYUCW#100,
4624,04bHj,r2q1rk1/ppp1bppp/4p3/n2pPb2/2nP1B2/P1N4P/BPPNQPP1/R3K2R b KQ - 1 13,f5c2 d2c4 d5c4 e2c2,1418,74,95,25351,advantage discoveredAttack middlegame short,https://lichess.org/JwSJwoqc/black#25,Alekhine_Defense Alekhine_Defense_Balogh_Variation
4625,04bIW,r1b2rk1/pp1n1ppp/4p3/2P1n3/QP1N1B1q/3B4/P4PP1/RN3RK1 w - - 5 16,f4g3 h4d4 d3h7 g8h7,1408,75,89,2167,advantage fork hangingPiece opening short,https://lichess.org/NFVEjeGt#30,French_Defense French_Defense_Knight_Variation
4626,04bMQ,3R4/8/p5r1/2P3p1/P7/1K2pk1P/8/8 w - - 0 39,d8d6 e3e2 d6g6 e2e1q,1838,75,93,1428,advancedPawn crushing endgame promotion rookEndgame short,https://lichess.org/k3JFE0ab#76,
4627,04bQS,2kr4/pp3r1p/3pbppQ/q1p1p3/2NnP2P/2NP4/PPP2PP1/R4RK1 b - - 8 15,a5b4 a2a3 b4c4 d3c4,1512,74,94,13143,advantage middlegame short trappedPiece,https://lichess.org/NvTeW8DA/black#29,Sicilian_Defense Sicilian_Defense_Old_Sicilian
4628,04bSF,8/8/4kp2/2pPp1p1/1p4P1/1P1PK3/r1P1RP2/8 b - - 0 40,e6d5 c2c4 b4c3 e2a2,1070,84,85,772,crushing discoveredAttack endgame rookEndgame short,https://lichess.org/Ecn7TQaC/black#79,
4629,04bXA,1k2r2r/1pp3pp/p1n5/3Qp3/8/2q2PB1/P1P2P1P/1R3RK1 b - - 3 20,c3c2 f1c1 c2g6 d5c6 g6c6 c1c6,2346,81,81,148,advantage long middlegame pin,https://lichess.org/kY5pwVa7/black#39,
4630,04bXw,r1b2rk1/pp3pp1/2p1p2p/4P2Q/5B2/2Pq4/PP3PPP/R3R1K1 w - - 0 16,f4h6 d3h7 e1e3 h7h6,2420,78,93,992,advantage master middlegame short,https://lichess.org/MOL4InuO#30,Alekhine_Defense Alekhine_Defense_Other_variations
4631,04bdj,r4rk1/1p3ppp/p2p4/4n3/4b3/P3BN2/1PP2PPP/R3K2R w KQ - 0 16,e1c1 e5f3 g2f3 e4f3,1330,74,91,2344,crushing middlegame short,https://lichess.org/wkXmpizS#30,Scotch_Game Scotch_Game_Other_variations
4632,04beQ,rnbqk2r/ppp2ppp/3b4/3np3/2B5/3P1N1P/PPP2PP1/RNBQK2R b KQkq - 0 6,b8c6 c4d5 d6b4 c2c3 d8d5 c3b4,1237,76,92,4239,advantage hangingPiece long opening,https://lichess.org/qFVhXuQT/black#11,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
4633,04bku,r5k1/4pp1p/3p2p1/2pPn1N1/P3P3/2q1B1Q1/1rn2PPP/2RR2K1 b - - 9 26,a8a4 g3h3 h7h5 h3c8 g8g7 c8e8,2415,86,79,428,advantage long middlegame,https://lichess.org/kshiyx7i/black#51,
4634,04blg,8/5R2/5p2/p1r1pP2/4Pk1p/3K1Pb1/6B1/8 b - - 0 50,c5c6 f7g7 c6c3 d3c3,1589,89,79,23,crushing endgame short,https://lichess.org/iqw4DQBf/black#99,
4635,04boD,4r1k1/5p2/2p3r1/3p3q/P5p1/1PQ2PR1/2P2K1P/3R4 w - - 0 33,f3g4 h5h2 g3g2 e8e2 f2e2 h2g2,2236,78,83,44,attraction crushing deflection endgame exposedKing long,https://lichess.org/gbtu8MNC#64,
4636,04bpR,8/5pk1/p7/1p1pPp2/5K1r/2P2RP1/PP6/3Qb1q1 w - - 2 35,g3h4 g1g4 f4e3 g4e4,1824,79,96,15216,endgame mate mateIn2 short,https://lichess.org/nEb85W23#68,
4637,04btL,2kr1b1r/1p6/2p1qN2/3pP3/3P3n/1Q5p/1n5K/2RB1R2 b - - 1 35,b2c4 d1g4 e6g4 f6g4,1111,74,98,1093,advantage middlegame pin short,https://lichess.org/V39GCjGV/black#69,
4638,04bxb,6k1/6p1/8/P2p4/1P1P1P1r/2P1pb2/R3N3/5K2 w - - 1 43,a5a6 h4h1 e2g1 e3e2 a2e2 f3e2 f1e2 h1g1,1110,75,99,935,advancedPawn crushing endgame exposedKing pin veryLong,https://lichess.org/FHsg6RcQ#84,
4639,04bzn,r1bqkbnr/1p3ppp/p2pp3/3P4/2Q1P3/N7/2P2PPP/R1B1K1NR b KQkq - 0 10,b7b5 a3b5 a6b5 c4c6 c8d7 c6a8,2158,75,87,838,crushing fork long middlegame sacrifice,https://lichess.org/BQiBubob/black#19,Sicilian_Defense Sicilian_Defense_Wing_Gambit
4640,04c2r,2r2r1k/ppp3p1/4Q2p/2b2pq1/8/3B1PP1/PP3PK1/R3R3 b - - 0 25,f5f4 e1e5 g5f6 e6f6 f8f6 e5c5,1922,75,76,51,crushing long middlegame,https://lichess.org/mPKVeh08/black#49,
4641,04c6u,4rr1k/6pp/Q7/1pp5/3p3q/P2P4/1PP1RPPP/R5K1 w - - 3 25,a1e1 h4f2 e2f2 e8e1 f2f1 e1f1,1498,74,94,688,deflection endgame kingsideAttack long mate mateIn3 sacrifice,https://lichess.org/QrIT4O9c#48,
4642,04c7g,r4k2/pp2b1r1/3PQp1p/8/8/2q5/P4RPP/4R1K1 b - - 0 26,e7d6 f2f6 c3f6 e6f6,1636,83,82,38,crushing middlegame short,https://lichess.org/XzUPEhkg/black#51,
4643,04c99,8/5p2/p2k1Pp1/Ppp3p1/4K1P1/1P5P/2P5/8 w - - 1 41,c2c3 d6e6 b3b4 c5b4 c3b4 e6f6 e4d5 f6e7 d5c6 f7f5 g4f5 g6f5,2419,87,83,36,crushing endgame pawnEndgame veryLong,https://lichess.org/XBx8DmM9#80,
4644,04cNE,r1b2r2/p1p2p1k/2p1pQ2/6p1/6N1/2B5/P1P1KPP1/7q b - - 3 24,c8a6 e2f3 h1d1 f3g3 d1d6 c3e5,2364,80,92,1447,crushing defensiveMove long middlegame,https://lichess.org/BhbE9con/black#47,
4645,04cNs,8/6p1/1R3k1p/p6K/r4P1P/6P1/8/8 b - - 0 38,f6f5 b6g6 a4d4 g6g7,2223,78,90,588,crushing endgame rookEndgame short,https://lichess.org/OIha1UwO/black#75,
4646,04cOu,1Q6/p4rbk/2R3p1/1P5p/3PpP1q/4P3/P4K1P/6R1 w - - 7 38,f2e2 h4h2 e2f1 h2h3 g1g2 h3e3,1939,192,33,4,crushing endgame fork long,https://lichess.org/8MuOqS3W#74,
4647,04cPz,7r/2p5/3b1p2/5kp1/3BR3/6P1/PPP2P1r/3R1K2 w - - 4 25,d1e1 h2h1 f1g2 h8h2 g2f3 g5g4 e4g4 h1e1,1407,75,95,26800,advantage deflection endgame veryLong,https://lichess.org/1aCuz3eI#48,
4648,04cQs,2k4r/ppqb1Q2/1np5/8/2P2P1p/1B2N2P/PP4r1/R4RK1 w - - 0 22,g1g2 d7h3 g2h3 c7f7,1180,81,92,2120,advantage discoveredAttack middlegame short,https://lichess.org/CqbVjlBI#42,
4649,04cTc,2N4b/8/1p4pp/1Pp2p2/Pk3P2/1P2Pn1P/2K5/8 b - - 2 39,b4a5 c8e7 f3e1 c2d1 a5b4 e7d5,2827,121,89,1184,advantage defensiveMove endgame long,https://lichess.org/wY7sLjya/black#77,
4650,04cW2,1k6/pp6/4q3/3pP3/3P2pr/PQ6/6P1/2R3K1 w - - 0 28,c1c5 e6h6 b3c3 h4h1,1935,82,85,42,crushing endgame quietMove short,https://lichess.org/cH2mV0Hm#54,
4651,04cWG,8/B5p1/1p2kp1p/p6P/P1P1K1P1/1P6/5b2/8 b - - 10 48,f2c5 b3b4 a5b4 a4a5 b4b3 e4d3,2229,77,80,88,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/3EiEqdOi/black#95,
4652,04ccX,6k1/pb3p2/6pQ/3q4/8/3Br3/PPP3PP/5R1K w - - 1 29,f1g1 d5g2 g1g2 e3e1 d3f1 e1f1,1642,77,95,18257,endgame long mate mateIn3 pin sacrifice,https://lichess.org/i87Dk8OS#56,
4653,04cmW,6k1/5p1p/ppB3p1/2p1bb1n/2Pp4/3P2P1/P1N2P1P/R5K1 w - - 0 31,c6e4 f5e4 d3e4 d4d3 a1b1 d3c2,1091,78,100,57,advancedPawn advantage endgame long,https://lichess.org/CiL6bUpC#60,
4654,04cnH,r3k1nr/p1pq1ppp/8/3Pp3/QbpnP3/5B2/P2N1PPP/R1B1K2R w KQkq - 2 12,a4b4 d4c2 e1f1 c2b4,1182,87,77,49,crushing fork opening short,https://lichess.org/1LLzVy6j#22,Queens_Gambit_Accepted Queens_Gambit_Accepted_Central_Variation
4655,04cwe,r1bqk2r/pppp1ppp/2n5/4p3/2BP4/2b1RN2/P4PPP/R1BQ2K1 b kq - 1 10,c3a1 f3e5 e8g8 e5f7 d8f6 e3f3,2619,85,93,972,advantage long middlegame,https://lichess.org/btK7vrq0/black#19,Italian_Game Italian_Game_Evans_Gambit
4656,04cxn,2rqr1k1/pp1bppb1/2np1np1/7p/3NP2P/1BN1BP2/PPPQ2P1/2KR3R w - - 0 13,e3h6 c6d4 b3f7 g8f7,1372,75,93,4123,crushing middlegame short,https://lichess.org/q5Of8a3K#24,Sicilian_Defense Sicilian_Defense_Accelerated_Dragon
4657,04d74,7r/p4p2/1p2k1p1/8/2P2RKP/P3n3/8/7R w - - 0 47,g4g5 h8h5,1145,77,85,879,endgame mate mateIn1 oneMove,https://lichess.org/K83OkvjH#92,
4658,04d8N,8/pkp5/1p2P1Q1/2b3p1/5q2/2N5/PPPK2PP/8 w - - 3 39,d2d3 f4e3 d3c4 e3d4 c4b3 d4b4,1550,75,95,3921,endgame exposedKing long mate mateIn3,https://lichess.org/znLuJx5e#76,
4659,04dHh,r4k2/pb2Rpp1/q2B1n1p/1p6/8/2PB4/P1Q2PPP/6K1 b - - 6 24,b7d5 e7e8 f8e8 c2e2 f6e4 d3b5,2479,97,89,1576,attraction crushing doubleCheck long middlegame pin sacrifice,https://lichess.org/dP8ECnjH/black#47,
4660,04dKw,2k1r3/1pq4p/p3bnp1/2p3N1/8/2N5/PPP2PPb/3QR2K b - - 1 19,e6g4 e1e8 f6e8 d1g4,1277,92,41,43,advantage middlegame short,https://lichess.org/RzjqT0SO/black#37,Scandinavian_Defense Scandinavian_Defense_Boehnke_Gambit
4661,04dLQ,r4r1k/6pp/8/8/1p2Q3/P2PB3/1Pq2PPP/RN4K1 w - - 0 22,e4b4 c2d1 b4e1 d1e1,1152,75,97,3511,mate mateIn2 middlegame short,https://lichess.org/mcDDxWde#42,
4662,04dNC,r4k2/1p1b1pp1/p1n5/6N1/7P/1B6/PP3P2/4R1K1 b - - 0 24,f7f6 g5h7,764,78,97,600,endgame mate mateIn1 oneMove,https://lichess.org/RkrdMCzM/black#47,
4663,04dP4,r5rk/pp3p1p/2q1pp2/1B2b3/7Q/4RP2/P1P2P1P/1R5K b - - 3 22,c6c2 b5d3 c2b1 d3b1,1506,74,89,149,advantage middlegame short,https://lichess.org/rxAM0Ak7/black#43,
4664,04dSw,r4k1N/pp4pp/2p5/6b1/2PR2b1/4n3/PP3PPP/RN4K1 w - - 0 19,f2e3 g5e3 g1h1 e3d4,659,90,88,532,crushing fork middlegame short,https://lichess.org/VtakylJp#36,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
4665,04dbk,8/2Nn2pk/3P3p/8/pp6/8/P5PP/5K2 w - - 0 39,f1e2 b4b3 a2b3 a4a3 c7e6 a3a2,1518,74,94,1039,advancedPawn advantage endgame knightEndgame long,https://lichess.org/8yk8vFQr#76,
4666,04dmk,2rqr1k1/5ppp/p5B1/8/2Q3b1/PP2R1P1/5P1P/4R1K1 b - - 0 29,c8c4 e3e8 d8e8 e1e8,755,98,68,371,fork mate mateIn2 middlegame short,https://lichess.org/bjCqOdtx/black#57,
4667,04dnJ,3rkb1r/1p2npp1/p6p/n1p1Pb2/P4B1P/2P2N2/1P1N1PP1/R1K2B1R w k - 1 14,d2c4 a5b3,951,84,95,1980,mate mateIn1 middlegame oneMove,https://lichess.org/1aWZeEAE#26,Sicilian_Defense Sicilian_Defense_Alapin_Variation
4668,04ds7,2r2r1k/7p/p6Q/2q4N/1n6/2pPR1P1/1PP4P/6K1 b - - 4 28,c8e8 h6g7,855,90,95,405,mate mateIn1 middlegame oneMove,https://lichess.org/GAgixegm/black#55,
4669,04dt3,1k1r3r/ppq2p2/2Bp1B2/1Q6/4P1pp/P7/1PP2PPP/5RK1 w - - 2 22,f6e7 c7e7,1567,333,100,5,equality hangingPiece middlegame oneMove,https://lichess.org/KzyvyZsr#42,
4670,04dug,3r4/Rpkqb3/2pp1pp1/1p2p3/4P2r/2NP1PRP/1PP4K/Q7 b - - 3 25,d8h8 a1a5 c7c8 a7a8,1169,75,100,131,mate mateIn2 middlegame short,https://lichess.org/x77opKQI/black#49,
4671,04dwQ,r2qr1k1/1bp2pp1/pn1p1N1p/1p6/3P3b/1P1Q4/P1B2PPP/R1B1R1K1 b - - 2 18,d8f6 d3h7 g8f8 h7h8,1125,78,79,231,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/DTInvske/black#35,Scotch_Game Scotch_Game_Scotch_Gambit
4672,04dxN,1rr3k1/1p3ppp/4p3/1P2Q3/1b1R3q/5B1P/6P1/3R3K b - - 2 32,b4c3 e5b8 c8b8 d4h4,1846,73,94,12549,advantage middlegame short,https://lichess.org/YfQerSoX/black#63,
4673,04e0U,5rk1/2p2ppp/1pPp1qn1/2nP4/2N1P3/5PP1/2B1Q2P/r1R2RK1 b - - 6 28,f8a8 e4e5 a1c1 e5f6,1762,74,73,379,crushing middlegame short,https://lichess.org/erpD2T1g/black#55,
4674,04e2n,5k1r/r4pp1/1qRbp3/p7/Q2P1P2/P2B2P1/3B3P/6K1 b - - 0 26,b6b2 c6c8 f8e7 c8h8,975,87,93,1511,crushing middlegame short skewer,https://lichess.org/blRwpk5S/black#51,
4675,04e55,2krr3/1pp2p1p/p1b3p1/6qn/2BbP3/2N2P2/PP1BQ1PP/2RR2K1 w - - 1 19,g1h1 h5g3 h2g3 g5h5,1071,81,94,1243,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/SwJlMsWu#36,Queens_Gambit_Accepted Queens_Gambit_Accepted_Accelerated_Mannheim_Variation
4676,04eHG,r1b1k2r/pp3ppp/4p3/2nq4/1n6/2Q1PN2/PP3PPP/RN2KB1R b KQkq - 2 11,b4d3 f1d3 c5d3 e1e2,1289,190,69,13,advantage opening short,https://lichess.org/ZlGuOh92/black#21,English_Opening English_Opening_Agincourt_Defense
4677,04eHX,r5k1/5pp1/6r1/p1Qp1q2/3P3p/4BP2/PPR2PPP/5R1K w - - 0 21,c2e2 h4h3 c5c2 h3g2,1767,77,93,6643,advancedPawn crushing kingsideAttack middlegame short,https://lichess.org/CmnBaavG#40,
4678,04eIu,Q5k1/5ppp/4p2b/rqp1P3/8/1PB1P3/2PP2PP/R5K1 b - - 0 26,a5a8 a1a8 b5b8 a8b8,578,98,67,189,backRankMate endgame mate mateIn2 short,https://lichess.org/Wr9BJ0Ag/black#51,
4679,04eM6,3r2k1/3q3p/pp3pp1/2p5/2P3nP/1P2P1Q1/PB3PP1/1R4K1 w - - 1 31,h4h5 d7d1 b1d1 d8d1,821,90,82,134,endgame kingsideAttack mate mateIn2 sacrifice short,https://lichess.org/q9YOkz8W#60,
4680,04eNS,r1bqk2r/pp1p1pb1/4pn2/6B1/3Q2N1/6Pp/PPP2P2/RN3RK1 b kq - 0 14,f6g4 d4g7 d8g5 g7g5,1586,76,80,135,crushing hangingPiece opening short,https://lichess.org/rLpNf2a2/black#27,Sicilian_Defense Sicilian_Defense_Old_Sicilian
4681,04eNc,5q2/1pk3rQ/p1b2p2/4p3/3b4/1P4P1/P4PN1/3RR1K1 w - - 3 36,h7h6 g7g3 h6f8 g3g2,2090,75,84,83,crushing master middlegame pin sacrifice short,https://lichess.org/obPsUcDY#70,
4682,04eRe,r1b2r2/ppqn1ppk/2pb4/3p2N1/3P4/2N1P3/PPP3PP/R2Q1RK1 b - - 1 14,h7g8 d1h5 d6h2 g1h1 d7f6 f1f6,1781,74,89,234,crushing defensiveMove long opening,https://lichess.org/rElOJRer/black#27,Pirc_Defense Pirc_Defense_Other_variations
4683,04eVu,3r2k1/1p3p2/pb5p/5Np1/5rP1/2P4P/PP4P1/R2R1K2 w - - 3 31,f1e2 f4f2 e2e1 d8e8,1703,74,96,14074,crushing endgame short,https://lichess.org/VPPXCdl3#60,
4684,04eXD,r5k1/1q4p1/3pNrPp/pp1P3P/1Pn1QpB1/1K6/P7/R3R3 w - - 0 33,a2a3 c4d2 b3b2 d2e4,849,85,95,1457,crushing fork middlegame short,https://lichess.org/SXKfOsyt#64,
4685,04eZ9,4kR2/1b1pb2p/pQ2N3/4P1rq/3n3P/8/PPP3P1/R6K b - - 6 25,e7f8 b6d8 e8f7 d8f6 f7g8 f6f8,2258,77,93,4300,long mate mateIn3 middlegame,https://lichess.org/sACmZ8xs/black#49,
4686,04egm,r3nrk1/2q1bp2/2p1n2Q/3pPN2/8/2N3P1/P5BP/5RK1 b - - 2 23,c7e5 f5e7,964,78,87,315,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/fJT6YkB2/black#45,
4687,04ejR,1krr4/1p4p1/pq2bp2/2P1p3/4P1Pp/2Q1P2P/P7/R1R2BK1 b - - 0 28,c8c5 c3c5 b6c5 c1c5,746,101,79,217,crushing middlegame short,https://lichess.org/4tyx7FUX/black#55,
4688,04emC,r4rk1/pp2nRpp/2p1b2q/8/3P4/P1P4P/B4QP1/5RK1 b - - 0 24,e6a2 f7f8 a8f8 f2f8,891,100,60,42,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/qO7hhHTO/black#47,
